 103     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 105     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00
 111     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 119     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
 128    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 132     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 135     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 138     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 145     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 146     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00     .00    1.00
 148     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 152     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 155     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 160     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 161     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 165     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 166     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 168     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 169     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 172     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 175    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00
 176     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 177     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 185     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
 190     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 195     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00
 199     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 205     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 207     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 209     .00     .00     .00     .00     .00     .00    1.00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
 210     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 214     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 223     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
 230     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 236     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 237    1.00    1.00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 240     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 242     .00    1.00     .00     .00     .00     .00     .00     .00     .00    1.00     .00    1.00     .00     .00     .00    1.00
 245     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00
 248     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 250     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 251     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 256     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00
 258    1.00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 264     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 272     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 281     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
 286     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 291     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 297     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 302     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 305     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 313     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 318     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 323     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 324     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
 325     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 326     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 333     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 334     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 345     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 350     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00
 360     .00    1.00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
 366     .00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 367     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 371     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 374     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 376     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 377     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00    1.00    1.00    1.00
 379     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 381     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 382     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 383     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 384     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
 387     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 399     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 402     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 406     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
 408     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 411     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00     .00     .00
 418     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 420     .00    1.00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00    1.00    1.00    1.00    1.00
 424     .00    1.00     .00     .00     .00     .00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
 430    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 433    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 443     .00    1.00    1.00     .00    1.00    1.00    1.00     .00    1.00     .00     .00    1.00     .00     .00    1.00    1.00
 445     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00
 459     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 461     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 463     .00    1.00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00    1.00    1.00     .00
 484     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 497     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 499     .00    1.00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
 500     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 508     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 523     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 525     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 535     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 551     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 555     .00    1.00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
 556     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 561     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 565     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00
 566     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 576     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00
 584     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00    1.00    1.00     .00     .00
 586     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 589     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 597     .00    1.00     .00     .00    1.00     .00     .00     .00    1.00    1.00     .00     .00     .00     .00     .00     .00
 601     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 608     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 609     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 610     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 622    1.00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 623     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00    1.00
 624     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 625     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00    1.00    1.00    1.00
 630     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 632     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 636     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 651     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 654     .00    1.00     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 661     .00    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 663     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 664     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 670     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 673     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 675     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 676     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 677     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 683     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 689     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00
 691     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 698     .00    1.00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00     .00    1.00     .00    1.00
 699     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
 700     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 705     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 727     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 734     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
 735     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
 739     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 745     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 749     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 752     .00    1.00    1.00    1.00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
 753     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 759     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 762     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00    1.00
 764     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 765     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00
 778     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
 786     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
 787     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 789     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
 795     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 798     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00     .00     .00
 805     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
 809     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
 819    1.00    1.00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00
 820     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1006     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1009     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1013     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1014     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1016     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1017     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1020     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1022     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1025     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1028     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1030     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1033     .00    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
1039     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1044     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1053     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1057     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1059     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1060     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1069     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1071     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1074     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1075     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1078     .00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00    1.00
1079     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1081     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00
1085    1.00    1.00     .00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00
1089     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1092     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1099     .00    1.00    1.00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
1101     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1103     .00    1.00     .00     .00    1.00     .00    1.00     .00    1.00     .00     .00     .00     .00    1.00     .00     .00
1104     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1105     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1106     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00
1107     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1108     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1109     .00    1.00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00
1110     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1115     .00    1.00     .00     .00    1.00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
1116     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1118     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1121     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1126     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1134     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1140     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1143     .00    1.00     .00    1.00     .00     .00    1.00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
1149     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1150     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00    1.00    1.00    1.00
1157     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1160    1.00    1.00     .00     .00     .00     .00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00
1164     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
1171     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1177    1.00    1.00     .00     .00     .00    1.00    1.00    1.00     .00     .00     .00     .00    1.00    1.00    1.00    1.00
1182     .00    1.00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1186     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1188     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1196    1.00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1198     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1201     .00    1.00     .00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00    1.00    1.00    1.00
1202     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1208     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00    1.00
1210     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00    1.00     .00
1223     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
1225     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1227     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
1228     .00    1.00     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1231     .00    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1236     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1242     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1246     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1250     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00
1254     .00     .00     .00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1255     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1256     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1259     .00    1.00     .00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00    1.00     .00     .00
1261    1.00    1.00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
1263     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00     .00
